Dextropropoxyphene	CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1	DB00647	https://go.drugbank.com/drugs/DB00647	approved; illicit; investigational; withdrawn	-658.866
Dyphylline	CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O	DB00651	https://go.drugbank.com/drugs/DB00651	approved	-653.226
Metaxalone	CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1	DB00660	https://go.drugbank.com/drugs/DB00660	approved	-617.871
Benzyl benzoate	O=C(OCC1=CC=CC=C1)C1=CC=CC=C1	DB00676	https://go.drugbank.com/drugs/DB00676	approved	-657.492
Cephaloglycin	[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O	DB00689	https://go.drugbank.com/drugs/DB00689	approved	-629.496
Fluorescein	OC1=CC=C2C(OC3=CC(O)=CC=C3C22OC(=O)C3=C2C=CC=C3)=C1	DB00693	https://go.drugbank.com/drugs/DB00693	approved	-703.341
Tamsulosin	CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O	DB00706	https://go.drugbank.com/drugs/DB00706	approved; investigational	-628.948
Azatadine	CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2	DB00719	https://go.drugbank.com/drugs/DB00719	approved	-709.073
Clodronic acid	OP(O)(=O)C(Cl)(Cl)P(O)(O)=O	DB00720	https://go.drugbank.com/drugs/DB00720	approved; investigational; vet_approved	-651.679
Meclizine	CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1	DB00737	https://go.drugbank.com/drugs/DB00737	approved	-484.395
Carbinoxamine	CN(C)CCOC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1	DB00748	https://go.drugbank.com/drugs/DB00748	approved	-623.392
Epinastine	NC1=NCC2N1C1=CC=CC=C1CC1=CC=CC=C21	DB00751	https://go.drugbank.com/drugs/DB00751	approved; investigational	-610.361
Methimazole	CN1C=CNC1=S	DB00763	https://go.drugbank.com/drugs/DB00763	approved	-629.549
Oxcarbazepine	NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2	DB00776	https://go.drugbank.com/drugs/DB00776	approved	-636.521
Naproxen	COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O	DB00788	https://go.drugbank.com/drugs/DB00788	approved; vet_approved	-615.832
Perindopril	[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O	DB00790	https://go.drugbank.com/drugs/DB00790	approved	-635.388
Dicyclomine	CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1	DB00804	https://go.drugbank.com/drugs/DB00804	approved	-627.926
Acetazolamide	CC(=O)NC1=NN=C(S1)S(N)(=O)=O	DB00819	https://go.drugbank.com/drugs/DB00819	approved; vet_approved	-682.779
Tadalafil	[H][C@]12CC3=C(NC4=CC=CC=C34)[C@H](N1C(=O)CN(C)C2=O)C1=CC2=C(OCO2)C=C1	DB00820	https://go.drugbank.com/drugs/DB00820	approved; investigational	-659.474
Loperamide	CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1	DB00836	https://go.drugbank.com/drugs/DB00836	approved	-702.915
Cysteamine	NCCS	DB00847	https://go.drugbank.com/drugs/DB00847	approved; investigational	-691.292
Terbinafine	CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=CC=CC=C12	DB00857	https://go.drugbank.com/drugs/DB00857	approved; investigational; vet_approved	-638.473
Vardenafil	CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(CC)CC1	DB00862	https://go.drugbank.com/drugs/DB00862	approved	-625.576
Conivaptan	CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1	DB00872	https://go.drugbank.com/drugs/DB00872	approved; investigational	-617.207
Bumetanide	CCCCNC1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)S(N)(=O)=O	DB00887	https://go.drugbank.com/drugs/DB00887	approved	-648.978
Testolactone	[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]	DB00894	https://go.drugbank.com/drugs/DB00894	approved; investigational	-618.452
Methdilazine	CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1	DB00902	https://go.drugbank.com/drugs/DB00902	approved	-593.75
Almotriptan	CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2	DB00918	https://go.drugbank.com/drugs/DB00918	approved; investigational	-632.212
Cyclobenzaprine	CN(C)CCC=C1C2=CC=CC=C2C=CC2=CC=CC=C12	DB00924	https://go.drugbank.com/drugs/DB00924	approved	-639.736
Salicylic acid	OC(=O)C1=CC=CC=C1O	DB00936	https://go.drugbank.com/drugs/DB00936	approved; investigational; vet_approved	-629.625
Fulvestrant	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H]	DB00947	https://go.drugbank.com/drugs/DB00947	approved; investigational	-537.224
Fexofenadine	CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	DB00950	https://go.drugbank.com/drugs/DB00950	approved; investigational	-637.01
Desloratadine	ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1	DB00967	https://go.drugbank.com/drugs/DB00967	approved; investigational	-706.771
Ezetimibe	[H][C@]1(CC[C@H](O)C2=CC=C(F)C=C2)C(=O)N(C2=CC=C(F)C=C2)[C@]1([H])C1=CC=C(O)C=C1	DB00973	https://go.drugbank.com/drugs/DB00973	approved	-635.742
Ramelteon	CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2	DB00980	https://go.drugbank.com/drugs/DB00980	approved; investigational	-631.791
Methyl aminolevulinate	COC(=O)CCC(=O)CN	DB00992	https://go.drugbank.com/drugs/DB00992	approved; investigational	-657.84
Cyclacillin	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1(N)CCCCC1)C(O)=O	DB01000	https://go.drugbank.com/drugs/DB01000	approved	-638.446
Cinacalcet	C[C@@H](NCCCC1=CC(=CC=C1)C(F)(F)F)C1=CC=CC2=CC=CC=C12	DB01012	https://go.drugbank.com/drugs/DB01012	approved	-633.372
Amlexanox	CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1	DB01025	https://go.drugbank.com/drugs/DB01025	approved; investigational; withdrawn	-602.279
Selegiline	C[C@H](CC1=CC=CC=C1)N(C)CC#C	DB01037	https://go.drugbank.com/drugs/DB01037	approved; investigational; vet_approved	-636.168
Lubiprostone	[H][C@@]12CC(=O)[C@H](CCCCCCC(O)=O)[C@@]1([H])CC[C@@](O)(O2)C(F)(F)CCCC	DB01046	https://go.drugbank.com/drugs/DB01046	approved; investigational	-596.573
Echothiophate	CCOP(=O)(OCC)SCC[N+](C)(C)C	DB01057	https://go.drugbank.com/drugs/DB01057	approved	-659.238
Diphenhydramine	CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1	DB01075	https://go.drugbank.com/drugs/DB01075	approved; investigational	-631.997
Diphenoxylate	CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1	DB01081	https://go.drugbank.com/drugs/DB01081	approved; illicit	-623.276
Fluvastatin	CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12	DB01095	https://go.drugbank.com/drugs/DB01095	approved	-582.014
Pimozide	FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1	DB01100	https://go.drugbank.com/drugs/DB01100	approved	-386.469
Amiodarone	CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2	DB01118	https://go.drugbank.com/drugs/DB01118	approved; investigational	-636.36
Anisindione	COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O	DB01125	https://go.drugbank.com/drugs/DB01125	approved	-638.16
Carvedilol	COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2	DB01136	https://go.drugbank.com/drugs/DB01136	approved; investigational	-625.783
Amifostine	NCCCNCCSP(O)(O)=O	DB01143	https://go.drugbank.com/drugs/DB01143	approved; investigational	-625.658
Bretylium	CC[N+](C)(C)CC1=CC=CC=C1Br	DB01158	https://go.drugbank.com/drugs/DB01158	approved	-611.655
Cilostazol	O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2	DB01166	https://go.drugbank.com/drugs/DB01166	approved; investigational	-633.133
Podofilox	[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O	DB01179	https://go.drugbank.com/drugs/DB01179	approved	-623.37
Ciclopirox	CC1=CC(=O)N(O)C(=C1)C1CCCCC1	DB01188	https://go.drugbank.com/drugs/DB01188	approved; investigational	-631.584
Acebutolol	CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O	DB01193	https://go.drugbank.com/drugs/DB01193	approved; investigational	-565.262
Dezocine	[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N	DB01209	https://go.drugbank.com/drugs/DB01209	approved; investigational	-704.519
Anastrozole	CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N	DB01217	https://go.drugbank.com/drugs/DB01217	approved; investigational	-637.156
Levacetylmethadol	CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1	DB01227	https://go.drugbank.com/drugs/DB01227	approved; investigational	-633.203
Bromodiphenhydramine	CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1	DB01237	https://go.drugbank.com/drugs/DB01237	approved	-585.165
Bepridil	CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1	DB01244	https://go.drugbank.com/drugs/DB01244	approved; withdrawn	-558.23
Lisdexamfetamine	C[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CCCCN	DB01255	https://go.drugbank.com/drugs/DB01255	approved; investigational	-648.554
Paliperidone	CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1	DB01267	https://go.drugbank.com/drugs/DB01267	approved	-628.702
Arformoterol	COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1	DB01274	https://go.drugbank.com/drugs/DB01274	approved; investigational	-713.484
Lumiracoxib	CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1	DB01283	https://go.drugbank.com/drugs/DB01283	approved; investigational	-690.048
Sulfadoxine	COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC	DB01299	https://go.drugbank.com/drugs/DB01299	approved; investigational	-233.071
Fosamprenavir	CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1	DB01319	https://go.drugbank.com/drugs/DB01319	approved	-631.9
Cefazolin	[H][C@]12SCC(CSC3=NN=C(C)S3)=C(N1C(=O)[C@H]2NC(=O)CN1C=NN=N1)C(O)=O	DB01327	https://go.drugbank.com/drugs/DB01327	approved	-630.838
Metocurine	[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3	DB01336	https://go.drugbank.com/drugs/DB01336	approved	-631.76
Cilazapril	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O	DB01340	https://go.drugbank.com/drugs/DB01340	approved	-708.319
Amobarbital	CCC1(CCC(C)C)C(=O)NC(=O)NC1=O	DB01351	https://go.drugbank.com/drugs/DB01351	approved; illicit	-632.744
Rasagiline	C#CCN[C@@H]1CCC2=CC=CC=C12	DB01367	https://go.drugbank.com/drugs/DB01367	approved	-659.595
Cortisone acetate	[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C	DB01380	https://go.drugbank.com/drugs/DB01380	approved; investigational	-628.043
Colchicine	COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(C)=O	DB01394	https://go.drugbank.com/drugs/DB01394	approved	-501.04
Clenbuterol	CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1	DB01407	https://go.drugbank.com/drugs/DB01407	approved; investigational; vet_approved	-649.204
Ceftibuten	[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=C/CC(O)=O)\C1=CSC(N)=N1)C(O)=O	DB01415	https://go.drugbank.com/drugs/DB01415	approved; investigational	-701.688
Paromomycin	NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	DB01421	https://go.drugbank.com/drugs/DB01421	approved; investigational	-583.418
Antipyrine	CN1N(C(=O)C=C1C)C1=CC=CC=C1	DB01435	https://go.drugbank.com/drugs/DB01435	approved; investigational	-569.357
gamma-Hydroxybutyric acid	OCCCC(O)=O	DB01440	https://go.drugbank.com/drugs/DB01440	approved; illicit; investigational	-651.457
Diamorphine	[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5	DB01452	https://go.drugbank.com/drugs/DB01452	approved; illicit; investigational	-722.874
Difenoxin	OC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1	DB01501	https://go.drugbank.com/drugs/DB01501	approved; illicit	-632.274
Flunitrazepam	CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F	DB01544	https://go.drugbank.com/drugs/DB01544	approved; illicit	-660.47
Bromazepam	BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1	DB01558	https://go.drugbank.com/drugs/DB01558	approved; illicit; investigational	-632.045
Chloral hydrate	OC(O)C(Cl)(Cl)Cl	DB01563	https://go.drugbank.com/drugs/DB01563	approved; illicit; investigational; vet_approved	-699.638
Metamfetamine	CN[C@@H](C)CC1=CC=CC=C1	DB01577	https://go.drugbank.com/drugs/DB01577	approved; illicit	-635.07
Ursodeoxycholic acid	[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O	DB01586	https://go.drugbank.com/drugs/DB01586	approved; investigational	-645.741
Imipenem	[H][C@]12CC(SCC\N=C\N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O	DB01598	https://go.drugbank.com/drugs/DB01598	approved	-693.816
Pivmecillinam	[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1	DB01605	https://go.drugbank.com/drugs/DB01605	approved	-528.771
Amyl Nitrite	CCCCCON=O	DB01612	https://go.drugbank.com/drugs/DB01612	approved	-694.503
Etoricoxib	CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O	DB01628	https://go.drugbank.com/drugs/DB01628	approved; investigational	-634.285
Sorbitol	OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	DB01638	https://go.drugbank.com/drugs/DB01638	approved	-635.332
Roflumilast	FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl	DB01656	https://go.drugbank.com/drugs/DB01656	approved	-658.217
Rutin	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	DB01698	https://go.drugbank.com/drugs/DB01698	approved; experimental; investigational	-440.42
Prasterone	[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C	DB01708	https://go.drugbank.com/drugs/DB01708	approved; investigational; nutraceutical	-634.653
Cetrimonium	CCCCCCCCCCCCCCCC[N+](C)(C)C	DB01718	https://go.drugbank.com/drugs/DB01718	approved	-666.756
Camphor	[H][C@@]12CC[C@@](C)(C(=O)C1)C2(C)C	DB01744	https://go.drugbank.com/drugs/DB01744	approved	-705.299
Dalfopristin	CCN(CC)CCS(=O)(=O)[C@@H]1CCN2[C@H]1C(=O)O[C@H](C(C)C)[C@H](C)\C=C\C(=O)NC\C=C\C(\C)=C\[C@@H](O)CC(=O)CC1=NC(=CO1)C2=O	DB01764	https://go.drugbank.com/drugs/DB01764	approved	144.943
